date,dataset,site,track,stress_id,risk_code
2024-02-09,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-10,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-11,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-12,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-13,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-14,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-15,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-16,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-17,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-18,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-19,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-20,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-21,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-22,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-23,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-24,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-25,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-26,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-27,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-28,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-02-29,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-01,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-02,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-03,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-04,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-05,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-06,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-07,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-08,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-09,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-10,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-11,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-12,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-13,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-14,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-15,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-16,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-17,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-18,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-19,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-20,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-21,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-22,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-23,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-24,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-25,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-26,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-27,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-28,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-29,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-03-30,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-03-31,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-04-01,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-04-02,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-04-03,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-04-04,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-04-05,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-04-06,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-04-07,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-04-08,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-04-09,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-04-10,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-04-11,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-04-12,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-04-13,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,FAVORABLE
2024-04-14,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,FAVORABLE
2024-04-15,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,FAVORABLE
2024-04-16,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,FAVORABLE
2024-04-17,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,FAVORABLE
2024-04-18,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,FAVORABLE
2024-04-19,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,FAVORABLE
2024-04-20,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,FAVORABLE
2024-04-21,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,FAVORABLE
2024-04-22,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,FAVORABLE
2024-04-23,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-04-24,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-04-25,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-04-26,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-04-27,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-04-28,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-04-29,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-04-30,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-01,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-02,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-03,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-04,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-05,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-06,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-07,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-08,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-09,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-10,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-11,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-12,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-13,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-14,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-15,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-16,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-17,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-18,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-19,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-20,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-21,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-22,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-23,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-24,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-25,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-26,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-27,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-28,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-29,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-30,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-05-31,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-01,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-02,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-03,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-04,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-05,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-06,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-07,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-08,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-09,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-10,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-11,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-12,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-13,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-14,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-15,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-16,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-17,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-18,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-19,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-20,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-21,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-22,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-23,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-24,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-25,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-26,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-27,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-28,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-29,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-06-30,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-01,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-02,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-03,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-04,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-05,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-06,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-07,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-08,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-09,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-10,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-11,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-12,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-13,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-14,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-15,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-16,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-17,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-18,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-19,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-07-20,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,PROTECTED
2024-07-21,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,PROTECTED
2024-07-22,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,PROTECTED
2024-07-23,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,PROTECTED
2024-07-24,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,PROTECTED
2024-07-25,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,PROTECTED
2024-07-26,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,PROTECTED
2024-07-27,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-07-28,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-07-29,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,UNFAVORABLE
2024-07-30,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,FAVORABLE
2024-07-31,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,FAVORABLE
2024-08-01,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,FAVORABLE
2024-08-02,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-03,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-04,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-05,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-06,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-07,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-08,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-09,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-10,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-11,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-12,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-13,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-14,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-15,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,OPTIMAL
2024-08-16,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-17,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-18,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-19,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-20,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-21,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-22,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-23,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-24,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-25,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-26,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-27,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-28,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-29,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-30,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
2024-08-31,GXG-233 with fungicide,"GXG-233, Guangxi (23.83 N, 108.11 E)",Downy mildew,PLASVI,NOT_SEASONAL
